CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,BalanceToSalary,ZeroBalance,ProductsPerYear,EngagementProducts,AgeTenure,CreditScorePerAge,ChurnProbability,ActualChurn,PredictedChurn,RiskTier
682,30,9,0,2,1,1,2053.42,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.2,2,270,22.73333333,0.009654133,0,0,Low
796,50,1,94164,1,1,1,189414.74,TRUE,FALSE,FALSE,TRUE,FALSE,0.497128697,0,0.5,1,50,15.92,0.42761886,0,0,Medium
655,44,8,87471.63,1,0,1,188593.98,TRUE,FALSE,FALSE,FALSE,TRUE,0.463806778,0,0.111111111,1,352,14.88636364,0.274809,0,0,Low
586,42,6,0,2,1,1,123410.23,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.285714286,2,252,13.95238095,0.012810127,0,0,Low
640,33,6,84719.13,2,1,1,113048.79,TRUE,FALSE,FALSE,TRUE,FALSE,0.749396615,0,0.285714286,2,198,19.39393939,0.057051755,0,0,Low
666,37,2,158468.76,1,0,1,93266.01,FALSE,TRUE,FALSE,TRUE,FALSE,1.699086955,0,0.333333333,1,74,18,0.1704497,0,0,Low
543,42,7,0,1,1,1,56650.47,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.125,1,294,12.92857143,0.20556304,0,0,Low
492,49,2,151249.45,2,1,1,167237.94,FALSE,TRUE,FALSE,TRUE,FALSE,0.904391346,0,0.666666667,2,98,10.04081633,0.28677347,0,0,Low
792,50,9,0,4,1,1,194700.81,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.4,4,450,15.84,0.9728308,1,1,High
646,39,6,121681.91,2,0,1,61793.47,FALSE,TRUE,FALSE,FALSE,TRUE,1.969139148,0,0.285714286,2,234,16.56410256,0.09586152,0,0,Low
741,36,8,116993.43,2,1,0,168816.22,FALSE,TRUE,FALSE,FALSE,TRUE,0.693018343,0,0.222222222,0,288,20.58333333,0.084640525,0,0,Low
521,30,2,107316.09,1,1,0,64299.82,TRUE,FALSE,FALSE,FALSE,TRUE,1.668969229,0,0.333333333,0,60,17.36666667,0.111329705,0,0,Low
782,70,7,97072.42,1,0,1,131177.22,TRUE,FALSE,FALSE,TRUE,FALSE,0.740004095,0,0.125,1,490,11.17142857,0.11085219,0,0,Low
743,43,5,0,2,0,0,113079.19,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.333333333,0,215,17.27906977,0.036081422,1,0,Low
737,30,8,174356.13,1,0,0,31928.5,TRUE,FALSE,FALSE,FALSE,TRUE,5.460659578,0,0.111111111,0,240,24.56666667,0.15265583,0,0,Low
674,18,7,0,2,1,1,55753.12,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.25,2,126,37.44444444,0.003491008,1,0,Low
676,38,8,0,2,1,1,133692.88,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.222222222,2,304,17.78947368,0.011903211,0,0,Low
835,38,7,86824.09,1,0,0,175905.97,FALSE,FALSE,TRUE,FALSE,TRUE,0.493579589,0,0.125,0,266,21.97368421,0.15925261,0,0,Low
573,46,3,65269.23,1,0,1,189988.65,FALSE,FALSE,TRUE,FALSE,TRUE,0.343540977,0,0.25,1,138,12.45652174,0.4550799,1,0,Medium
727,57,1,109679.72,1,0,1,753.37,FALSE,FALSE,TRUE,TRUE,FALSE,145.3924732,0,0.5,1,57,12.75438596,0.643333,0,1,  Medium-High
664,34,7,93920.47,1,0,0,179913.98,TRUE,FALSE,FALSE,TRUE,FALSE,0.52202696,0,0.125,0,238,19.52941176,0.1533903,0,0,Low
621,31,8,100375.39,1,1,1,90384.26,FALSE,TRUE,FALSE,TRUE,FALSE,1.11052831,0,0.111111111,1,248,20.03225806,0.14965717,0,0,Low
660,46,5,109019.65,2,1,1,33680.56,FALSE,TRUE,FALSE,FALSE,TRUE,3.236775553,0,0.333333333,2,230,14.34782609,0.2260152,0,0,Low
531,45,1,126495.57,2,1,1,164741.5,FALSE,FALSE,TRUE,TRUE,FALSE,0.767838111,0,1,2,45,11.8,0.40086505,0,0,Medium
596,30,6,121345.88,4,1,0,41921.75,FALSE,FALSE,TRUE,FALSE,TRUE,2.894511453,0,0.571428571,0,180,19.86666667,0.976905,1,1,High
732,25,0,110942.9,1,0,0,172576.56,TRUE,FALSE,FALSE,FALSE,TRUE,0.642858202,0,1,0,0,29.28,0.018296296,0,0,Low
488,22,6,0,2,1,1,66393.89,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.285714286,2,132,22.18181818,0.019472169,0,0,Low
713,25,4,121172.97,1,1,1,56268.98,TRUE,FALSE,FALSE,TRUE,FALSE,2.153421238,0,0.2,1,100,28.52,0.022728585,0,0,Low
697,48,2,108128.96,2,1,1,103944.37,FALSE,TRUE,FALSE,TRUE,FALSE,1.040247969,0,0.666666667,2,96,14.52083333,0.1897855,0,0,Low
651,38,2,0,3,1,0,67029.82,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,1,0,76,17.13157895,0.33991536,1,0,Medium
658,37,3,168735.74,2,0,0,70370.24,FALSE,TRUE,FALSE,FALSE,TRUE,2.397794042,0,0.5,0,111,17.78378378,0.08140533,0,0,Low
613,29,0,0,2,0,1,133897.32,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,2,2,0,21.13793103,0.012423926,0,0,Low
779,37,7,120092.52,2,1,0,135925.72,FALSE,TRUE,FALSE,FALSE,TRUE,0.883509291,0,0.25,0,259,21.05405405,0.12566453,0,0,Low
579,39,5,117833.3,3,0,0,5831,FALSE,TRUE,FALSE,TRUE,FALSE,20.20461248,0,0.5,0,195,14.84615385,0.97013503,1,1,High
588,48,1,143279.58,2,1,0,31580.8,FALSE,TRUE,FALSE,TRUE,FALSE,4.536776878,0,1,0,48,12.25,0.4445907,1,0,Medium
664,46,2,0,1,1,1,177423.02,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.333333333,1,92,14.43478261,0.42983252,1,0,Medium
633,29,10,130206.28,1,1,0,184654.87,TRUE,FALSE,FALSE,FALSE,TRUE,0.705129385,0,0.090909091,0,290,21.82758621,0.07144273,0,0,Low
779,41,10,99786.2,1,1,0,86927.53,TRUE,FALSE,FALSE,TRUE,FALSE,1.147910818,0,0.090909091,0,410,19,0.33229357,0,0,Medium
623,35,5,0,2,1,0,101192.08,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.333333333,0,175,17.8,0.041260634,0,0,Low
744,26,5,166297.89,1,1,1,181694.44,FALSE,FALSE,TRUE,TRUE,FALSE,0.915256266,0,0.166666667,1,130,28.61538462,0.10644516,0,0,Low
644,33,7,174571.36,1,0,1,43943.09,TRUE,FALSE,FALSE,FALSE,TRUE,3.972578793,0,0.125,1,231,19.51515152,0.076110005,0,0,Low
467,57,1,0,2,1,1,114448.77,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,1,2,57,8.192982456,0.09713994,0,0,Low
736,43,4,176134.54,1,1,1,52856.88,TRUE,FALSE,FALSE,FALSE,TRUE,3.33222861,0,0.2,1,172,17.11627907,0.22498958,0,0,Low
592,55,8,85845.43,2,1,1,128918.42,FALSE,FALSE,TRUE,FALSE,TRUE,0.665884395,0,0.222222222,2,440,10.76363636,0.25953478,0,0,Low
617,27,4,0,2,0,0,190269.21,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.4,0,108,22.85185185,0.03410538,0,0,Low
717,33,0,115777.23,1,1,1,81508.1,FALSE,TRUE,FALSE,TRUE,FALSE,1.42042091,0,1,1,0,21.72727273,0.111515045,0,0,Low
781,35,4,80790.74,1,1,0,116429.51,FALSE,FALSE,TRUE,FALSE,TRUE,0.693896643,0,0.2,0,140,22.31428571,0.10577535,0,0,Low
619,34,1,0,1,1,0,139919.38,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.5,0,34,18.20588235,0.14521407,0,0,Low
571,47,7,0,2,0,0,112366.98,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.25,0,329,12.14893617,0.15837678,0,0,Low
570,58,8,0,1,0,1,116503.92,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.111111111,1,464,9.827586207,0.49117327,1,0,Medium
809,41,1,79706.25,2,1,0,165675.01,FALSE,TRUE,FALSE,FALSE,TRUE,0.481097112,0,1,0,41,19.73170732,0.016952101,0,0,Low
703,26,1,97331.19,1,1,0,63717.49,FALSE,TRUE,FALSE,TRUE,FALSE,1.527518778,0,0.5,0,26,27.03846154,0.2300323,0,0,Low
475,32,8,119023.28,1,1,0,100816.29,TRUE,FALSE,FALSE,TRUE,FALSE,1.180584005,0,0.111111111,0,256,14.84375,0.07940881,0,0,Low
692,43,2,69014.49,2,0,0,164621.43,FALSE,TRUE,FALSE,TRUE,FALSE,0.419228959,0,0.666666667,0,86,16.09302326,0.18679848,0,0,Low
484,39,5,0,2,1,1,175224.12,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.333333333,2,195,12.41025641,0.040429913,0,0,Low
705,57,3,0,2,1,1,34134.14,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.5,2,171,12.36842105,0.07828694,0,0,Low
674,45,6,72494.69,1,0,1,140041.78,TRUE,FALSE,FALSE,TRUE,FALSE,0.517661032,0,0.142857143,1,270,14.97777778,0.38378823,0,0,Medium
639,77,6,80926.02,2,1,1,55829.25,TRUE,FALSE,FALSE,FALSE,TRUE,1.449501301,0,0.285714286,2,462,8.298701299,0.012987148,0,0,Low
571,38,1,121405.04,1,1,1,154844.22,TRUE,FALSE,FALSE,FALSE,TRUE,0.784041251,0,0.5,1,38,15.02631579,0.07839794,0,0,Low
524,29,9,144287.6,2,1,0,32063.3,FALSE,TRUE,FALSE,FALSE,TRUE,4.499945422,0,0.2,0,261,18.06896552,0.06409008,0,0,Low
671,50,8,0,1,0,1,2560.11,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.111111111,1,400,13.42,0.33207345,0,0,Medium
653,30,4,0,2,1,0,120736.04,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.4,0,120,21.76666667,0.01214483,0,0,Low
554,40,4,0,1,0,1,168780.04,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.2,1,160,13.85,0.22769347,0,0,Low
711,34,6,0,2,1,1,175310.38,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.285714286,2,204,20.91176471,0.025992652,0,0,Low
589,59,2,0,2,1,1,126160.24,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.666666667,2,118,9.983050847,0.07490877,1,0,Low
637,32,5,0,1,0,0,148769.08,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.166666667,0,160,19.90625,0.15086536,0,0,Low
445,48,7,168286.58,1,1,0,16645.77,FALSE,TRUE,FALSE,TRUE,FALSE,10.10926324,0,0.125,0,336,9.270833333,0.46740103,1,0,Medium
598,40,9,0,1,1,0,68462.59,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.1,0,360,14.95,0.3801628,1,0,Medium
651,45,10,135923.16,1,1,0,18732.84,FALSE,FALSE,TRUE,TRUE,FALSE,7.255488464,0,0.090909091,0,450,14.46666667,0.3674803,0,0,Medium
572,33,5,0,1,0,1,41139.05,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.166666667,1,165,17.33333333,0.124287225,0,0,Low
739,45,7,102703.62,1,0,1,147802.94,FALSE,TRUE,FALSE,FALSE,TRUE,0.694863885,0,0.125,1,315,16.42222222,0.5565395,1,1,  Medium-High
697,31,3,108805.42,2,0,1,123825.83,FALSE,TRUE,FALSE,FALSE,TRUE,0.878690184,0,0.5,2,93,22.48387097,0.081549376,0,0,Low
786,40,6,0,2,0,0,41248.8,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.285714286,0,240,19.65,0.015442349,0,0,Low
599,40,10,137456.28,2,1,1,14113.11,FALSE,TRUE,FALSE,FALSE,TRUE,9.738926507,0,0.181818182,2,400,14.975,0.07450595,0,0,Low
735,31,3,119558.35,1,0,0,72927.68,TRUE,FALSE,FALSE,FALSE,TRUE,1.639387275,0,0.25,0,93,23.70967742,0.08811593,0,0,Low
850,43,0,108508.82,3,1,0,184044.8,FALSE,TRUE,FALSE,FALSE,TRUE,0.589575095,0,3,0,0,19.76744186,0.9882239,1,1,High
708,33,8,0,2,0,1,15246.83,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.222222222,2,264,21.45454545,0.031602155,0,0,Low
687,40,1,0,2,1,0,8207.36,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,1,0,40,17.175,0.07360266,0,0,Low
619,41,5,92467.58,1,1,0,38270.47,FALSE,TRUE,FALSE,TRUE,FALSE,2.416096899,0,0.166666667,0,205,15.09756098,0.3927557,0,0,Medium
776,38,2,169824.46,1,1,0,169291.7,TRUE,FALSE,FALSE,TRUE,FALSE,1.003141069,0,0.333333333,0,76,20.42105263,0.25216484,0,0,Low
720,31,4,141356.47,1,0,0,137985.69,FALSE,FALSE,TRUE,FALSE,TRUE,1.024421051,0,0.2,0,124,23.22580645,0.08853586,0,0,Low
785,39,1,130147.98,1,1,0,163798.41,TRUE,FALSE,FALSE,TRUE,FALSE,0.794557074,0,0.5,0,39,20.12820513,0.15650102,1,0,Low
774,36,7,103688.19,1,0,1,118971.74,TRUE,FALSE,FALSE,FALSE,TRUE,0.871528974,0,0.125,1,252,21.5,0.051184233,0,0,Low
699,36,2,123601.56,2,1,0,103557.85,FALSE,TRUE,FALSE,FALSE,TRUE,1.193539326,0,0.666666667,0,72,19.41666667,0.10570256,0,0,Low
776,36,1,0,2,1,0,53477.76,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,1,0,36,21.55555556,0.012890806,0,0,Low
559,34,4,0,2,1,1,66721.98,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.4,2,136,16.44117647,0.008454789,0,0,Low
670,37,2,0,2,1,1,54229.74,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.666666667,2,74,18.10810811,0.009911325,0,0,Low
740,36,4,109044.6,1,0,0,94554.74,FALSE,TRUE,FALSE,TRUE,FALSE,1.153230888,0,0.2,0,144,20.55555556,0.38300472,1,0,Medium
577,29,2,0,1,1,1,168924.41,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.333333333,1,58,19.89655172,0.07490139,0,0,Low
761,33,6,138053.79,2,1,0,148779.41,TRUE,FALSE,FALSE,TRUE,FALSE,0.927903008,0,0.285714286,0,198,23.06060606,0.05839232,0,0,Low
795,32,2,117265.21,1,1,1,198317.23,TRUE,FALSE,FALSE,FALSE,TRUE,0.591298188,0,0.333333333,1,64,24.84375,0.050072044,0,0,Low
765,41,4,124182.21,1,0,0,100153.43,TRUE,FALSE,FALSE,FALSE,TRUE,1.239907311,0,0.2,0,164,18.65853659,0.18440351,0,0,Low
517,59,8,154110.99,2,1,0,101240.08,FALSE,TRUE,FALSE,TRUE,FALSE,1.522217957,0,0.222222222,0,472,8.762711864,0.74710006,1,1,  Medium-High
621,50,5,0,2,1,0,191756.54,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.333333333,0,250,12.42,0.21288203,1,0,Low
627,28,3,157597.61,1,0,1,34097.22,FALSE,FALSE,TRUE,TRUE,FALSE,4.621872051,0,0.25,1,84,22.39285714,0.084345125,0,0,Low
624,46,3,0,2,1,1,62825.03,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.5,2,138,13.56521739,0.027191088,0,0,Low
656,23,4,163549.63,1,0,1,21085.12,FALSE,TRUE,FALSE,TRUE,FALSE,7.756269527,0,0.2,1,92,28.52173913,0.079546854,0,0,Low
586,35,7,164769.02,3,1,0,119814.25,TRUE,FALSE,FALSE,TRUE,FALSE,1.37519239,0,0.375,0,245,16.74285714,0.9806189,1,1,High
590,51,3,154962.99,3,0,1,191932.27,FALSE,FALSE,TRUE,TRUE,FALSE,0.807379513,0,0.75,3,153,11.56862745,0.9892965,1,1,High
523,30,1,83181.29,1,1,1,138176.78,TRUE,FALSE,FALSE,FALSE,TRUE,0.601987454,0,0.5,1,30,17.43333333,0.028406288,0,0,Low
728,37,0,0,2,1,1,72203.8,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,2,2,0,19.67567568,0.03653124,0,0,Low
593,38,4,88736.44,2,1,0,67020.03,FALSE,FALSE,TRUE,TRUE,FALSE,1.324008897,0,0.4,0,152,15.60526316,0.13129406,0,0,Low
648,50,9,102535.57,1,1,1,189543.19,TRUE,FALSE,FALSE,TRUE,FALSE,0.540958655,0,0.1,1,450,12.96,0.51583785,0,1,  Medium-High
530,33,4,129307.32,1,1,1,172930.28,TRUE,FALSE,FALSE,TRUE,FALSE,0.747738177,0,0.2,1,132,16.06060606,0.121211894,0,0,Low
700,32,3,0,1,0,0,95740.37,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.25,0,96,21.875,0.22130807,0,0,Low
546,29,5,0,1,1,1,94823.95,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.166666667,1,145,18.82758621,0.07921146,0,0,Low
757,36,7,144852.06,1,0,0,130861.95,TRUE,FALSE,FALSE,FALSE,TRUE,1.106898935,0,0.125,0,252,21.02777778,0.08659572,0,0,Low
750,37,6,0,1,1,1,117948,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.142857143,1,222,20.27027027,0.19734502,1,0,Low
683,36,7,0,2,1,0,104786.59,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.25,0,252,18.97222222,0.028467586,0,0,Low
606,61,5,108166.09,2,0,1,8643.21,TRUE,FALSE,FALSE,FALSE,TRUE,12.51312613,0,0.333333333,2,305,9.93442623,0.1478575,0,0,Low
650,20,8,0,2,1,1,113469.65,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.222222222,2,160,32.5,0.003351307,0,0,Low
678,34,6,0,2,1,1,124592.84,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.285714286,2,204,19.94117647,0.021436106,0,0,Low
664,36,2,127160.78,2,1,0,78140.75,FALSE,TRUE,FALSE,TRUE,FALSE,1.627309089,0,0.666666667,0,72,18.44444444,0.10788345,0,0,Low
627,44,6,153548.12,1,0,0,35300.08,TRUE,FALSE,FALSE,FALSE,TRUE,4.349672021,0,0.142857143,0,264,14.25,0.27477875,1,0,Low
649,36,6,86607.39,1,0,0,19825.09,FALSE,FALSE,TRUE,TRUE,FALSE,4.368354527,0,0.142857143,0,216,18.02777778,0.16145168,0,0,Low
779,33,1,158456.76,1,1,1,197000.92,FALSE,TRUE,FALSE,FALSE,TRUE,0.804341196,0,0.5,1,33,23.60606061,0.072784595,1,0,Low
766,47,9,129289.98,1,1,0,169935.46,FALSE,TRUE,FALSE,FALSE,TRUE,0.760813659,0,0.1,0,423,16.29787234,0.7989064,1,1,High
684,38,3,0,2,1,0,44255.65,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.5,0,114,18,0.036536697,0,0,Low
744,42,1,112419.92,1,1,1,83022.92,TRUE,FALSE,FALSE,FALSE,TRUE,1.354066635,0,0.5,1,42,17.71428571,0.08975328,0,0,Low
783,58,3,127539.3,1,1,1,96590.39,FALSE,TRUE,FALSE,TRUE,FALSE,1.320400297,0,0.25,1,174,13.5,0.5528454,1,1,  Medium-High
744,30,1,128065.12,1,1,0,121525.48,FALSE,FALSE,TRUE,FALSE,TRUE,1.053804241,0,0.5,0,30,24.8,0.073705256,0,0,Low
513,35,8,0,1,1,0,76640.29,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.111111111,0,280,14.65714286,0.17613392,1,0,Low
758,33,0,129142.54,2,1,1,26606.28,FALSE,TRUE,FALSE,FALSE,TRUE,4.853654338,0,2,2,0,22.96969697,0.51967335,0,1,  Medium-High
622,28,1,143124.63,2,1,0,81723.8,FALSE,TRUE,FALSE,TRUE,FALSE,1.75129985,0,1,0,28,22.21428571,0.06470064,0,0,Low
680,44,0,129974.79,2,1,1,33391.38,FALSE,TRUE,FALSE,FALSE,TRUE,3.892348793,0,2,2,0,15.45454545,0.4322926,0,0,Medium
667,44,5,140406.68,2,0,1,57164.19,FALSE,TRUE,FALSE,TRUE,FALSE,2.456156972,0,0.333333333,2,220,15.15909091,0.1488788,0,0,Low
635,24,4,140197.18,1,1,1,142935.83,FALSE,FALSE,TRUE,FALSE,TRUE,0.980833141,0,0.2,1,96,26.45833333,0.035100956,0,0,Low
546,27,8,0,2,1,1,14858.1,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.222222222,2,216,20.22222222,0.022677885,0,0,Low
610,35,7,81905.95,1,1,1,61623.19,TRUE,FALSE,FALSE,TRUE,FALSE,1.329120107,0,0.125,1,245,17.42857143,0.07973539,0,0,Low
678,36,1,117864.85,2,1,0,27619.06,FALSE,TRUE,FALSE,FALSE,TRUE,4.26736401,0,1,0,36,18.83333333,0.093111664,0,0,Low
599,35,6,137102.65,1,0,0,76870.81,FALSE,FALSE,TRUE,FALSE,TRUE,1.783523115,0,0.142857143,0,210,17.11428571,0.10218364,0,0,Low
589,50,4,0,2,0,1,182076.97,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.4,2,200,11.78,0.13514234,0,0,Low
698,29,5,95167.55,1,1,1,152723.23,TRUE,FALSE,FALSE,FALSE,TRUE,0.623133278,0,0.166666667,1,145,24.06896552,0.030189399,0,0,Low
748,45,2,119852.01,1,0,0,73853.94,FALSE,TRUE,FALSE,FALSE,TRUE,1.622802889,0,0.333333333,0,90,16.62222222,0.71861213,1,1,  Medium-High
535,48,9,109472.47,1,1,0,157358.43,FALSE,FALSE,TRUE,FALSE,TRUE,0.695684205,0,0.1,0,432,11.14583333,0.63954693,1,1,  Medium-High
601,48,8,120782.7,1,1,0,63940.68,FALSE,TRUE,FALSE,TRUE,FALSE,1.888950994,0,0.111111111,0,384,12.52083333,0.7897567,1,1,High
810,38,9,153166.17,1,1,1,93261.69,TRUE,FALSE,FALSE,TRUE,FALSE,1.642309159,0,0.1,1,342,21.31578947,0.09306111,0,0,Low
570,21,7,116099.82,1,1,1,148087.62,FALSE,FALSE,TRUE,FALSE,TRUE,0.783988803,0,0.125,1,147,27.14285714,0.026910648,0,0,Low
696,41,9,127523.75,1,0,1,191417.42,FALSE,FALSE,TRUE,FALSE,TRUE,0.666204172,0,0.1,1,369,16.97560976,0.08017632,0,0,Low
656,49,9,97092.87,1,1,0,74771.22,FALSE,TRUE,FALSE,TRUE,FALSE,1.298515277,0,0.1,0,441,13.3877551,0.81475353,1,1,High
838,41,5,0,2,1,0,81313.51,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.333333333,0,205,20.43902439,0.029437874,0,0,Low
585,56,1,128472.8,1,1,0,186476.91,FALSE,FALSE,TRUE,TRUE,FALSE,0.6889438,0,0.5,0,56,10.44642857,0.9139383,1,1,High
594,61,3,62391.22,1,1,1,192434.11,TRUE,FALSE,FALSE,FALSE,TRUE,0.324219525,0,0.25,1,183,9.737704918,0.4794625,0,0,Medium
688,41,2,112871.19,2,0,1,65520.74,FALSE,TRUE,FALSE,FALSE,TRUE,1.722652512,0,0.666666667,2,82,16.7804878,0.10172991,0,0,Low
762,26,6,130428.78,1,1,0,173365.89,TRUE,FALSE,FALSE,FALSE,TRUE,0.752328083,0,0.142857143,0,156,29.30769231,0.06370756,0,0,Low
669,25,1,157848.53,1,0,0,37543.93,TRUE,FALSE,FALSE,FALSE,TRUE,4.204256873,0,0.5,0,25,26.76,0.03187677,1,0,Low
602,63,7,0,2,1,1,56323.21,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.25,2,441,9.555555556,0.07152155,0,0,Low
504,44,0,131873.07,2,1,1,158036.72,FALSE,TRUE,FALSE,TRUE,FALSE,0.834440474,0,2,2,0,11.45454545,0.2359876,1,0,Low
682,38,4,107192.38,1,1,1,15669.17,TRUE,FALSE,FALSE,FALSE,TRUE,6.840537148,0,0.2,1,152,17.94736842,0.08481654,0,0,Low
850,45,5,127258.79,1,1,1,192744.23,FALSE,TRUE,FALSE,TRUE,FALSE,0.660243525,0,0.166666667,1,225,18.88888889,0.51260245,1,1,  Medium-High
567,54,9,96402.96,1,0,0,52035.29,TRUE,FALSE,FALSE,FALSE,TRUE,1.852610169,0,0.1,0,486,10.5,0.8999871,1,1,High
617,50,7,0,1,1,0,184839.7,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.125,0,350,12.34,0.71841,1,1,  Medium-High
652,51,7,0,2,0,1,43496.36,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.25,2,357,12.78431373,0.04284441,0,0,Low
835,47,5,108289.28,2,1,1,45859.55,FALSE,TRUE,FALSE,TRUE,FALSE,2.361273033,0,0.333333333,2,235,17.76595745,0.19381043,1,0,Low
688,32,6,123157.95,1,1,0,172531.23,TRUE,FALSE,FALSE,TRUE,FALSE,0.713825759,0,0.142857143,0,192,21.5,0.1369731,0,0,Low
646,37,7,96558.66,1,0,0,163427.18,TRUE,FALSE,FALSE,TRUE,FALSE,0.590832377,0,0.125,0,259,17.45945946,0.15896891,0,0,Low
743,30,7,77599.23,1,0,0,144407.1,TRUE,FALSE,FALSE,FALSE,TRUE,0.537360647,0,0.125,0,210,24.76666667,0.06043557,0,0,Low
507,29,4,89349.47,2,0,0,180626.68,TRUE,FALSE,FALSE,TRUE,FALSE,0.494661007,0,0.4,0,116,17.48275862,0.06705178,0,0,Low
652,31,2,119148.55,1,0,0,149740.22,TRUE,FALSE,FALSE,FALSE,TRUE,0.795696402,0,0.333333333,0,62,21.03225806,0.06300193,0,0,Low
588,35,7,0,2,1,1,108739.15,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.25,2,245,16.8,0.02461508,0,0,Low
640,20,4,0,2,0,1,78310.82,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.4,2,80,32,0.00812555,0,0,Low
545,37,9,95829.13,2,0,1,104936.88,FALSE,TRUE,FALSE,FALSE,TRUE,0.913198647,0,0.2,2,333,14.72972973,0.04401271,0,0,Low
350,40,0,111098.85,1,1,1,172321.21,TRUE,FALSE,FALSE,TRUE,FALSE,0.644715791,0,1,1,0,8.75,0.33870903,1,0,Medium
651,41,1,90218.11,1,1,0,174337.68,FALSE,TRUE,FALSE,FALSE,TRUE,0.517487628,0,0.5,0,41,15.87804878,0.36659694,0,0,Medium
672,52,8,170008.84,1,0,0,56407.42,TRUE,FALSE,FALSE,FALSE,TRUE,3.013891189,0,0.111111111,0,416,12.92307692,0.69287497,1,1,  Medium-High
438,31,8,78398.69,1,1,0,44937.01,FALSE,TRUE,FALSE,FALSE,TRUE,1.74459639,0,0.111111111,0,248,14.12903226,0.105717026,0,0,Low
556,40,5,125909.85,1,1,1,95124.4,TRUE,FALSE,FALSE,FALSE,TRUE,1.323619664,0,0.166666667,1,200,13.9,0.10463729,0,0,Low
719,36,3,155423.17,1,1,1,199841.32,TRUE,FALSE,FALSE,FALSE,TRUE,0.777729012,0,0.25,1,108,19.97222222,0.035379644,0,0,Low
578,23,10,88980.32,1,1,1,125222.36,TRUE,FALSE,FALSE,FALSE,TRUE,0.710572852,0,0.090909091,1,230,25.13043478,0.041121986,0,0,Low
674,21,9,120150.39,2,1,1,33964.03,TRUE,FALSE,FALSE,TRUE,FALSE,3.537473395,0,0.2,2,189,32.0952381,0.012545818,0,0,Low
692,36,3,79551.12,1,0,1,178267.07,TRUE,FALSE,FALSE,TRUE,FALSE,0.446244355,0,0.25,1,108,19.22222222,0.18777786,0,0,Low
719,38,0,0,1,1,0,126876.47,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,1,0,0,18.92105263,0.22683932,0,0,Low
